cl_id,cl_tracked,cl_fraud,cl_refunded,cb_amount,rf_amount,pv,revenue,email,co_name,gender,datecl,payment_method,mid,pid,card_brand,ps_id,pss_id
6504,1,0,1,28.6,8.72,4049.48,222.84,mille.hansen@example.com,Denmark,male,2021-02-06,E-Wallet,111,1002,MasterCard,93,95
9451,0,0,1,44.08,20.96,3986.8,963.96,lucas.watson@example.com,United States,male,2021-02-18,Credit cards,47,1193,MasterCard,12,66
1484,1,1,0,32.28,2.72,4972.68,534.92,jackson.jenkins@example.com,Ireland,male,2021-02-16,Credit cards,265,1180,MasterCard,75,81
8398,0,0,1,1.76,10.76,3884.56,553.6,javier.reyes@example.com,Spain,male,2021-02-15,E-Wallet,276,1067,JBC,55,39
4219,1,1,0,29.28,9.44,1920.32,477.08,koray.akgul@example.com,Turkey,male,2021-02-07,Credit cards,133,1031,JBC,89,42
8622,1,1,0,14.44,40.12,1518.76,436.04,nolhan.fournier@example.com,France,male,2021-02-08,E-Wallet,76,1236,MasterCard,95,26
6658,1,0,0,30.08,6.36,2707.84,462.6,iman.lende@example.com,Norway,female,2021-03-26,Credit cards,8,1067,MasterCard,22,12
9665,0,0,1,1.36,39.56,3010.16,552,lilly.harris@example.com,New Zealand,female,2021-01-31,E-Wallet,281,1289,JBC,15,55
6775,0,1,1,36.16,44.92,2017.28,135.28,anny.rimstad@example.com,Norway,female,2021-02-17,Mobile,70,1243,MasterCard,40,82
4145,1,0,1,41.64,10.08,3310.24,228.76,victor.young@example.com,Canada,male,2021-02-28,Mobile,59,1086,Amex,30,73
1244,0,0,1,41.08,37.36,2755.84,942.52,hmd.slry@example.com,Iran,male,2021-03-29,Credit cards,197,1010,Visa,21,55
4470,0,0,1,21.36,40.96,3825.2,773.88,romarigo.goncalves@example.com,Brazil,male,2021-03-09,E-Wallet,252,1268,JBC,82,80
7079,0,0,1,45.2,39.2,2872.76,504.64,bendik.steinnes@example.com,Norway,male,2021-01-28,Prepaid cards,63,1044,MasterCard,82,34
348,0,1,1,13.28,23.76,2885.52,101.52,olive.clarke@example.com,New Zealand,female,2021-02-18,Mobile,25,1022,Amex,29,67
852,0,0,1,28.24,7.8,4378,420.76,andreas.moller@example.com,Denmark,male,2021-02-20,Bank transfers,90,1127,MasterCard,16,70
6239,1,0,0,39.2,26.2,4761.24,474.96,prmys.hsyny@example.com,Iran,female,2021-02-17,Mobile,300,1074,JBC,75,88
3967,1,0,0,3.88,42.64,3288.12,111.64,malik.addy@example.com,Canada,male,2021-01-06,E-Wallet,215,1146,Visa,49,99
9339,1,1,0,29.04,8.52,1081.76,831.2,christopher.carroll@example.com,Ireland,male,2021-03-10,Mobile,113,1116,Amex,51,62
3240,1,1,0,28.8,5.92,1019.32,646.16,naod.teixeira@example.com,Brazil,male,2021-03-01,Credit cards,155,1233,Visa,72,38
5631,1,0,1,46,3.68,4527,698.12,magali.teixeira@example.com,Brazil,female,2021-01-23,E-Wallet,114,1153,Amex,66,89
8102,1,0,1,12.68,28.16,2788.96,151.88,agnes.arnaud@example.com,Switzerland,female,2021-03-23,Credit cards,177,1089,Amex,3,74
2681,0,0,0,36.24,39.04,1460.84,132.44,rebecca.sullivan@example.com,Ireland,female,2021-01-13,Mobile,96,1150,Amex,91,69
2651,0,1,0,16.6,49,2109.16,901.12,adriel.damota@example.com,Brazil,male,2021-03-10,Prepaid cards,163,1203,Amex,73,13
2073,1,1,0,7.04,15.84,4162.12,812.16,aino.korpi@example.com,Finland,female,2021-02-20,Prepaid cards,138,1176,JBC,62,25
3648,0,0,1,42.4,4.72,3883.36,136.28,melanie.wiltink@example.com,Netherlands,female,2021-03-28,Bank transfers,196,1127,JBC,28,86
3339,0,0,1,3.24,7.48,3454,235.36,micheal.welch@example.com,United Kingdom,male,2021-01-15,Bank transfers,53,1257,MasterCard,94,7
9416,1,1,1,28.88,15.8,4301.28,59.52,angel.carlson@example.com,United States,male,2021-02-28,Bank transfers,46,1145,JBC,79,24
2713,1,1,1,17.48,14.56,4903.52,223.44,olivia.taylor@example.com,Canada,female,2021-01-13,E-Wallet,100,1207,MasterCard,25,24
6921,0,1,1,3.64,5.84,2162.08,313.72,anne.gibson@example.com,Australia,female,2021-03-29,Prepaid cards,69,1032,Amex,52,75
7577,0,1,1,35.16,27.24,2296.52,832.56,myrtha.dasilva@example.com,Switzerland,female,2021-03-11,Prepaid cards,231,1032,JBC,13,55
3594,0,1,1,42.36,3.2,1209.96,480.96,eleanor.brewer@example.com,United Kingdom,female,2021-02-03,Credit cards,103,1193,Amex,37,66
3406,1,1,0,24.44,39.96,4507.4,872.12,soraya.desouza@example.com,Brazil,female,2021-01-09,Prepaid cards,113,1191,Amex,49,54
2075,0,1,1,14.88,13.88,1802.76,498.08,tracey.holland@example.com,Australia,female,2021-02-08,Prepaid cards,100,1043,Visa,100,76
7516,1,0,1,48.76,12.92,4018.12,535.36,isabella.walker@example.com,New Zealand,female,2021-01-13,E-Wallet,229,1056,Visa,46,78
848,0,0,1,2.68,5.4,3689.28,251.84,damaris.sanchez@example.com,Switzerland,female,2021-03-17,Credit cards,59,1015,JBC,37,18
7668,0,0,1,35.2,12.08,1981.12,708.44,annabell.lund@example.com,Norway,female,2021-03-09,Prepaid cards,152,1234,Amex,78,4
1313,1,1,1,8.56,31.6,4753.2,876.12,yann.leroy@example.com,France,male,2021-03-21,Mobile,39,1188,JBC,34,22
2631,0,0,0,29.36,33.24,3189.92,513.2,steven.burton@example.com,United States,male,2021-02-04,Bank transfers,276,1079,MasterCard,70,60
491,1,0,1,43.68,31.84,4285.24,991.52,akseli.ylitalo@example.com,Finland,male,2021-01-12,Credit cards,291,1294,Visa,82,57
238,1,0,0,8.32,19.48,1226.44,788.76,sigrid.horntvedt@example.com,Norway,female,2021-01-13,Credit cards,251,1090,Amex,30,50
5638,0,1,0,9.64,35.76,4559.92,100.32,allen.cook@example.com,United States,male,2021-02-17,Prepaid cards,237,1284,Amex,83,50
6320,1,1,1,6.6,42.44,4839.04,682.12,dean.fields@example.com,United Kingdom,male,2021-03-12,Prepaid cards,277,1147,JBC,39,73
3500,1,1,0,23.52,47.04,3571.68,878.8,aubrey.liu@example.com,Canada,female,2021-01-06,Prepaid cards,18,1214,MasterCard,94,42
1540,1,0,0,42.96,29.84,2746.84,153.36,hannes.morel@example.com,Switzerland,male,2021-02-15,Credit cards,76,1267,Amex,10,37
4237,1,0,1,14,20.76,1889.92,631.44,marlen.stiller@example.com,Germany,female,2021-02-13,Prepaid cards,25,1173,Amex,4,56
9570,0,0,1,42.32,40.96,2341.2,79.04,mestan.ekici@example.com,Turkey,female,2021-01-03,Credit cards,160,1013,Amex,91,19
7682,1,1,0,6.24,37.52,4073.64,266.8,murielle.lopez@example.com,Switzerland,female,2021-01-07,E-Wallet,134,1261,Visa,38,3
7563,0,0,1,46.28,28.28,4886.64,860.8,ricky.michiels@example.com,Netherlands,female,2021-01-24,Credit cards,177,1148,MasterCard,94,35
7915,1,1,1,8.52,5.84,4121.56,990.36,viivi.remes@example.com,Finland,female,2021-03-17,E-Wallet,79,1089,Amex,31,62
9639,0,0,1,4,2.08,3672.2,923.4,myr.khwty@example.com,Iran,male,2021-02-19,Prepaid cards,213,1263,Visa,33,23
2416,1,1,0,35.88,8.4,4130.2,63.44,valter.dias@example.com,Brazil,male,2021-03-05,Bank transfers,297,1261,Visa,77,10
2856,0,0,0,13.8,8.92,2010.56,915.92,nicklas.mortensen@example.com,Denmark,male,2021-01-28,Bank transfers,93,1064,Amex,94,84
5670,0,1,1,36.2,5.76,1943.72,380.56,deodato.souza@example.com,Brazil,male,2021-03-30,Mobile,163,1251,MasterCard,86,9
3739,1,1,0,13.84,13.36,2498.92,87.84,deniz.karadas@example.com,Turkey,male,2021-03-02,E-Wallet,259,1225,MasterCard,69,15
6420,0,0,1,47.36,44.16,4197.6,791.96,lana.leroux@example.com,France,female,2021-01-19,E-Wallet,271,1230,MasterCard,40,59
1464,1,0,1,13.16,29.52,4961.04,229.32,mhdys.hsyny@example.com,Iran,female,2021-02-05,Credit cards,8,1152,Visa,57,75
3636,0,0,0,10.84,10.56,4148.4,100.2,gonzalo.gil@example.com,Spain,male,2021-03-26,Credit cards,179,1092,Amex,45,55
9750,0,1,1,30.96,11.4,2666.44,692.96,ronnie.hoffman@example.com,United States,male,2021-03-10,Credit cards,144,1258,Amex,4,75
2652,0,1,0,34.44,3.04,3683.08,66.92,layla.lee@example.com,New Zealand,female,2021-01-11,E-Wallet,227,1300,JBC,63,69
7649,1,0,0,11,32.64,2834.04,810.88,liam.bouchard@example.com,Canada,male,2021-03-29,Credit cards,127,1152,Amex,68,22
374,1,0,1,24.52,35.04,1205.16,796.32,leif.svenningsen@example.com,Norway,male,2021-02-23,Credit cards,72,1066,JBC,83,4
2778,0,0,0,3.04,36.2,4574.72,979.24,jack.grewal@example.com,Canada,male,2021-01-29,Bank transfers,259,1076,JBC,40,2
4951,0,1,1,19.28,31.8,3184.2,195.24,nikolaj.moller@example.com,Denmark,male,2021-03-28,Credit cards,46,1241,JBC,78,51
8523,0,1,1,31.08,1.24,3032.24,309.24,elsa.ramo@example.com,Finland,female,2021-03-07,Bank transfers,287,1034,MasterCard,88,48
8554,1,1,0,27.08,23.44,2510.32,952.92,thn.hydry@example.com,Iran,female,2021-01-09,Bank transfers,227,1174,JBC,19,52
516,1,1,0,23.68,15.76,2650.32,312.92,julius.kokko@example.com,Finland,male,2021-01-21,Prepaid cards,110,1061,Visa,63,27
9822,0,1,1,20.4,42.12,4545.72,754.56,anni.hakola@example.com,Finland,female,2021-02-26,Credit cards,227,1205,Visa,3,37
5175,1,1,1,19.96,25.88,3831.64,388.84,hadassah.vanderhoorn@example.com,Netherlands,female,2021-02-16,E-Wallet,47,1227,Visa,69,19
5286,0,0,1,17.92,7.24,4594.56,810.84,naomi.lewis@example.com,New Zealand,female,2021-02-27,Prepaid cards,32,1289,JBC,84,22
1142,0,1,1,30.04,37.56,3334.4,230.32,kirk.lane@example.com,Australia,male,2021-02-10,Credit cards,50,1168,Visa,20,98
3809,0,0,1,23.68,25,4594.36,790.64,knud.sager@example.com,Germany,male,2021-02-15,Mobile,107,1162,Amex,82,5
656,0,0,1,39.36,4.4,1129.4,781.88,carolyn.pearson@example.com,United Kingdom,female,2021-01-10,Prepaid cards,217,1183,Amex,16,87
2690,1,1,1,33.44,4.24,1553,315.88,yeter.leerentveld@example.com,Netherlands,female,2021-01-13,Credit cards,74,1204,Visa,78,33
169,0,1,0,18.04,36.88,4033.84,238.56,kent.dekraker@example.com,Netherlands,male,2021-01-03,Bank transfers,249,1260,Amex,29,40
7182,0,1,0,15.8,46.6,1720.8,882.24,iida.kauppi@example.com,Finland,female,2021-02-28,Mobile,171,1224,Amex,21,52
792,0,0,0,46.96,43.88,2578,968.8,inge.liedtke@example.com,Germany,female,2021-02-03,E-Wallet,87,1042,MasterCard,8,1
2173,1,0,0,7.36,49.56,3867.56,114.12,gul.abaci@example.com,Turkey,female,2021-01-04,E-Wallet,213,1272,Amex,80,43
2686,1,0,0,12.32,11.72,4246.4,277.36,katrine.christiansen@example.com,Denmark,female,2021-01-24,E-Wallet,227,1165,MasterCard,22,23
7005,0,1,0,31.92,11.28,2587.88,704.68,trinidad.marin@example.com,Spain,female,2021-03-01,Bank transfers,5,1107,Visa,15,18
4179,1,1,0,13.28,21.28,2675.72,372,steve.burns@example.com,United Kingdom,male,2021-02-01,Mobile,198,1053,Visa,8,47
5022,1,1,0,9.92,17.44,3780.56,374.6,ezio.riviere@example.com,France,male,2021-01-29,Credit cards,213,1067,JBC,57,8
945,0,1,1,6.8,15.24,2174.32,229,daniel.hietala@example.com,Finland,male,2021-03-01,Prepaid cards,162,1041,JBC,56,72
9213,0,1,1,17.2,12.08,1020.44,993.88,jill.rice@example.com,United States,female,2021-02-04,Mobile,11,1250,JBC,22,45
6938,1,1,0,26,43,4422.96,772.84,brdy.njty@example.com,Iran,male,2021-03-04,Mobile,234,1246,JBC,16,78
9386,0,0,1,22.68,2.64,2823.56,616.08,gerold.kehr@example.com,Germany,male,2021-01-06,Mobile,198,1119,JBC,100,2
4740,0,1,1,11.24,44.84,1548.84,745.72,belen.marquez@example.com,Spain,female,2021-02-07,Bank transfers,45,1065,Amex,83,95
2858,0,0,0,42.4,29.84,3462.08,81.32,kuzey.korol@example.com,Turkey,male,2021-01-03,Prepaid cards,271,1028,Amex,94,64
1960,1,1,0,26.68,25.44,2109.8,591,tyn.glshn@example.com,Iran,female,2021-03-10,Mobile,118,1239,Amex,33,93
8047,0,1,0,41.72,14.56,4357.88,880.28,vedat.koyluoglu@example.com,Turkey,male,2021-02-10,Mobile,57,1068,JBC,2,69
9701,1,1,0,9.72,7.48,4249.6,84.48,kadir.yorulmaz@example.com,Turkey,male,2021-01-01,E-Wallet,171,1022,JBC,97,1
2238,1,0,0,3.12,36.8,4516.32,128.88,kenan.kunter@example.com,Turkey,male,2021-01-28,Credit cards,66,1115,JBC,11,52
6537,0,0,0,42.12,40.68,2280.04,473.48,matilda.oja@example.com,Finland,female,2021-02-21,Prepaid cards,62,1242,JBC,97,53
8950,0,1,1,7.48,17.24,2238.52,887.32,felix.morris@example.com,United States,male,2021-01-20,Credit cards,190,1199,MasterCard,70,99
2701,0,1,0,11.96,38.56,4099.36,390.24,jordan.sims@example.com,United Kingdom,male,2021-01-21,Mobile,124,1042,Amex,80,22
5397,1,1,1,47.96,10.12,2824.28,297.92,ethan.novak@example.com,Canada,male,2021-01-20,Bank transfers,292,1147,Amex,70,81
4334,0,1,1,1.48,45.04,1445.2,696.04,kirstin.wiemann@example.com,Germany,female,2021-02-04,Mobile,269,1169,Visa,80,89
5577,0,1,0,49.52,33.04,2871.2,829.6,corey.willis@example.com,United Kingdom,male,2021-03-07,Bank transfers,2,1158,Amex,89,18
7685,0,0,1,40.64,33.12,2415.6,657.44,amy.vanast@example.com,Netherlands,female,2021-02-08,Bank transfers,291,1160,JBC,36,6
13,1,0,0,48.04,9.96,4820.16,629.36,zdravko.hesse@example.com,Germany,male,2021-02-12,Mobile,130,1064,JBC,64,52
7576,0,1,1,24.36,27.08,3774.96,252.84,daniela.herrero@example.com,Spain,female,2021-02-17,Mobile,95,1139,JBC,70,43
1991,1,1,1,42.44,35.08,2477.16,671.64,sarah.brown@example.com,Canada,female,2021-03-10,Prepaid cards,60,1148,Visa,61,27
6016,1,1,1,34.28,39.88,2518.44,762.6,elena.gerard@example.com,France,female,2021-02-08,E-Wallet,92,1223,JBC,33,73
2614,1,0,1,26.08,24.44,3329.48,419.28,diana.gonzalez@example.com,United Kingdom,female,2021-03-02,E-Wallet,38,1232,Amex,77,32
1862,0,0,0,14.36,22.32,2903.6,301.48,albert.navarro@example.com,Spain,male,2021-02-28,Mobile,157,1242,Visa,41,33
2570,0,1,0,7.24,33.08,4814.92,787.76,victor.nielsen@example.com,Denmark,male,2021-02-02,Prepaid cards,297,1067,Amex,59,28
9058,1,0,0,2.36,42.64,4270.68,668.6,sheryl.sullivan@example.com,Ireland,female,2021-02-05,Credit cards,181,1251,Visa,50,50
7317,0,0,0,19.2,6.4,4765.84,252.88,evan.hansen@example.com,Ireland,male,2021-03-11,E-Wallet,66,1123,Visa,57,65
9453,0,0,1,23.88,24.08,3983.8,859.76,eli.clarke@example.com,New Zealand,male,2021-03-26,Mobile,103,1194,Amex,27,26
5947,0,0,0,5.84,23.44,2688,951.36,malthe.madsen@example.com,Denmark,male,2021-02-11,Bank transfers,205,1206,MasterCard,100,9
643,0,1,0,21.4,24.96,2360.4,489.72,cassandra.montgomery@example.com,Australia,female,2021-01-18,E-Wallet,192,1054,Amex,54,40
8441,1,0,1,1.48,42.68,2424.36,154.44,roland.elliott@example.com,United Kingdom,male,2021-01-21,Prepaid cards,287,1164,MasterCard,21,99
2751,1,1,0,6.36,34.28,3386.92,204.44,jose.frazier@example.com,Australia,male,2021-02-24,E-Wallet,35,1037,JBC,80,76
9040,1,1,0,11.44,37.64,3322.28,635.64,marinho.mendes@example.com,Brazil,male,2021-03-14,Bank transfers,212,1295,Visa,54,29
7118,0,0,0,21.28,14.16,2271.32,896.56,lucas.davies@example.com,New Zealand,male,2021-01-13,Credit cards,202,1194,Amex,88,11
6689,0,0,0,34.88,45.64,4010.44,756.84,august.christensen@example.com,Denmark,male,2021-01-18,Mobile,191,1271,MasterCard,17,24
7566,0,1,1,9.88,24.52,2980.08,303.8,joshua.hughes@example.com,New Zealand,male,2021-01-31,Bank transfers,240,1251,Visa,28,47
9325,1,0,1,7.6,18.48,1121.92,546.76,fredrik.jevnaker@example.com,Norway,male,2021-03-13,Bank transfers,104,1146,Amex,83,46
1008,0,0,1,40.96,18.68,1811.76,416.64,jolanthe.unruh@example.com,Germany,female,2021-01-29,Bank transfers,263,1242,MasterCard,16,76
3421,0,1,1,14.88,2.64,2573.48,290.04,joona.kemppainen@example.com,Finland,male,2021-01-23,Credit cards,78,1179,MasterCard,31,75
1575,0,1,1,21.12,8.68,4685.56,734,adrienne.lopez@example.com,Switzerland,female,2021-03-06,Mobile,295,1153,Amex,40,82
2153,1,0,1,45.4,24.64,3230.12,476.44,terrance.wallace@example.com,United States,male,2021-02-03,Bank transfers,155,1181,Amex,81,87
4831,1,1,1,27.64,39.16,3676.84,155,lindaura.damota@example.com,Brazil,female,2021-03-04,Prepaid cards,231,1130,MasterCard,14,15
2506,1,0,0,30.6,33.8,1994.04,571.48,romeo.vooijs@example.com,Netherlands,male,2021-03-22,Credit cards,98,1183,MasterCard,42,85
7319,1,0,0,29.12,38,2439.36,536.32,eileen.miller@example.com,Australia,female,2021-04-01,E-Wallet,256,1039,JBC,38,62
2285,0,0,0,10.08,21.64,3588.68,516.92,miguel.gil@example.com,Spain,male,2021-02-13,Mobile,251,1295,Visa,20,89
6335,0,0,0,22,11.72,1484.36,371.88,filippa.sorensen@example.com,Denmark,female,2021-01-12,Prepaid cards,68,1131,Amex,41,52
410,1,0,0,29.04,38.2,1620.48,983.96,evan.miller@example.com,Australia,male,2021-03-23,Prepaid cards,189,1068,Visa,7,100
2888,0,0,0,15.92,37.44,4401.4,600.36,juliette.caron@example.com,Switzerland,female,2021-01-24,Credit cards,135,1219,Visa,50,31
1636,1,1,0,49.88,47.32,4408.64,745.04,joona.hakola@example.com,Finland,male,2021-01-09,Credit cards,61,1114,Amex,20,56
9835,1,0,0,17.52,47.52,2551,179.24,josefine.sande@example.com,Norway,female,2021-03-10,Credit cards,49,1202,Amex,80,18
4645,1,1,1,34.56,33.76,3306.04,201.52,ceyhun.baykam@example.com,Turkey,male,2021-01-30,Bank transfers,289,1284,Visa,71,17
9482,0,1,1,19.76,27.44,1879.8,188.64,mhrd.mhmdkhn@example.com,Iran,male,2021-01-12,E-Wallet,50,1084,JBC,50,40
6202,1,1,0,46.28,7.88,1311.48,953.24,marianne.williams@example.com,Canada,female,2021-03-08,E-Wallet,205,1248,MasterCard,47,97
7416,0,1,1,16.36,47.44,2411.8,77.44,emilio.rojas@example.com,Spain,male,2021-02-23,E-Wallet,298,1085,MasterCard,44,77
7026,0,0,1,25.56,26.44,2424.88,809.8,djustin.hulsegge@example.com,Netherlands,male,2021-03-15,Mobile,86,1206,Amex,54,44
556,1,0,0,48.4,4.6,2338,334.92,harper.fortin@example.com,Canada,female,2021-01-13,Mobile,32,1002,Visa,42,24
2807,1,1,1,20.64,5.96,1878,282.8,eline.kidane@example.com,Norway,female,2021-02-17,Bank transfers,183,1077,MasterCard,77,1
2198,0,0,1,23.96,44.48,1355.96,950.16,julia.cano@example.com,Spain,female,2021-01-08,Bank transfers,86,1170,Amex,19,24
8321,1,0,0,15.52,26.68,2685.68,609.36,luukas.kari@example.com,Finland,male,2021-02-11,Bank transfers,82,1084,JBC,15,60
9013,0,1,1,5.6,31.04,1490.88,463.56,katja.coenen@example.com,Germany,female,2021-01-28,Prepaid cards,17,1011,JBC,19,81
8160,1,1,0,17.36,8.8,3222.96,509.08,hildegard.arens@example.com,Germany,female,2021-03-26,Credit cards,41,1200,MasterCard,4,65
1966,1,0,1,43.76,13.76,2064.76,455.92,sedef.menemencioglu@example.com,Turkey,female,2021-03-07,E-Wallet,91,1095,Amex,70,50
8218,0,1,1,5.2,18.6,3677.24,208.92,jin.zwiers@example.com,Netherlands,male,2021-02-03,Prepaid cards,268,1029,JBC,40,72
4003,1,0,0,39.96,30.36,4584.36,315.92,jonas.lemaire@example.com,Switzerland,male,2021-03-14,Mobile,276,1211,MasterCard,99,33
3259,1,1,0,21.8,45.16,4784.96,66.84,dan.johnston@example.com,United States,male,2021-03-08,Prepaid cards,81,1192,MasterCard,25,81
7910,1,0,0,5.12,22.4,2949.96,517.12,benjamim.goncalves@example.com,Brazil,male,2021-01-15,E-Wallet,187,1223,Visa,88,44
8981,0,0,1,43.56,1.04,3803.84,388.88,othmar.zeller@example.com,Germany,male,2021-02-09,Credit cards,142,1258,JBC,65,29
2150,0,1,0,4.2,26.12,1188.12,522.32,zanete.sales@example.com,Brazil,female,2021-03-12,Bank transfers,2,1098,JBC,61,21
7550,1,0,1,47.6,14.48,2047.88,280.12,peyton.roberts@example.com,Australia,female,2021-03-07,Prepaid cards,34,1225,Visa,42,39
5250,0,0,0,10.92,8.76,1677.16,369.84,colin.chambers@example.com,Ireland,male,2021-01-28,Prepaid cards,98,1039,MasterCard,66,97
5246,0,0,0,46.8,8.6,4010.88,719.64,nanna.sorensen@example.com,Denmark,female,2021-03-19,Bank transfers,196,1044,MasterCard,47,84
9000,0,1,1,38.44,40.52,1501.56,681.6,arthur.roberts@example.com,New Zealand,male,2021-02-01,Bank transfers,61,1220,Visa,68,97
4799,1,0,1,43.08,17.16,4472.16,909.76,edith.elliott@example.com,Australia,female,2021-03-24,Mobile,4,1171,MasterCard,1,94
1435,1,1,1,28.52,27.44,4925.08,130,lumi.tanner@example.com,Finland,female,2021-03-01,E-Wallet,32,1109,Visa,79,59
8654,0,0,0,47.04,8.48,4569.16,126.84,hsty.mwswy@example.com,Iran,female,2021-03-03,Bank transfers,124,1204,JBC,20,50
7326,0,0,0,13.28,5.48,1709.64,384.88,dorian.nguyen@example.com,France,male,2021-03-01,Credit cards,78,1254,MasterCard,72,49
2004,0,1,1,32.28,35.44,4528.72,229,hsty.ysmy@example.com,Iran,female,2021-03-14,Bank transfers,214,1103,MasterCard,1,76
4915,0,0,0,36.6,47.52,3466.28,940.36,ysn.rdyy@example.com,Iran,female,2021-02-08,Bank transfers,218,1287,JBC,82,66
8498,1,1,0,20,44.84,1212.8,192.16,jill.black@example.com,United States,female,2021-03-14,Credit cards,26,1290,Amex,20,95
9531,1,1,1,1.68,43.08,4437.24,689.92,gretel.tischer@example.com,Germany,female,2021-03-03,Bank transfers,17,1224,JBC,81,14
2263,1,1,1,33.6,12.84,1106.12,669.96,william.stanley@example.com,Ireland,male,2021-03-01,Bank transfers,166,1022,Amex,90,26
1544,0,1,1,7.68,23.96,2689.68,821.96,mille.jorgensen@example.com,Denmark,male,2021-01-03,E-Wallet,111,1021,Visa,30,51
2901,0,1,0,14.24,23.16,4284.6,269.12,sofie.zipfel@example.com,Germany,female,2021-03-11,Mobile,49,1106,Amex,38,32
9895,1,0,0,21.52,18.48,4973.08,138.6,sadrudine.ferreira@example.com,Brazil,male,2021-02-04,Mobile,283,1290,JBC,57,43
2903,0,0,0,19.44,46.2,3475.68,944.32,ferdinando.caldeira@example.com,Brazil,male,2021-01-26,Credit cards,248,1051,Amex,18,90
5958,1,0,1,45.64,39.24,3845.24,986.44,janet.crawford@example.com,United Kingdom,female,2021-03-29,Bank transfers,20,1139,JBC,74,84
2469,1,0,1,1,15.36,2916.76,297.64,esper.slijkhuis@example.com,Netherlands,male,2021-03-02,Mobile,288,1162,MasterCard,84,90
2293,1,0,1,11.88,22.44,3602.88,311,felix.moller@example.com,Denmark,male,2021-03-20,E-Wallet,291,1153,Visa,39,97
8288,0,1,1,12.68,24.44,3314.12,364.48,levi.harris@example.com,New Zealand,male,2021-01-03,E-Wallet,177,1292,JBC,45,36
8043,1,0,0,20.88,19.04,2135.36,85.88,olivier.birkenes@example.com,Norway,male,2021-02-18,Prepaid cards,183,1055,MasterCard,45,30
8268,1,0,0,13.48,12.2,3490.12,656.64,julia.ramirez@example.com,Spain,female,2021-03-31,E-Wallet,23,1056,MasterCard,95,26
6264,1,1,0,28.6,15.72,4391.36,590.12,jolanthe.muth@example.com,Germany,female,2021-01-20,E-Wallet,284,1250,MasterCard,1,2
8224,1,0,1,31.4,24.64,3832.16,696.8,sharon.freeman@example.com,United Kingdom,female,2021-03-23,Bank transfers,296,1036,Amex,70,18
8765,1,0,0,36.2,21.52,2451.64,667.32,barbara.tucker@example.com,Ireland,female,2021-01-28,Mobile,118,1198,Amex,11,8
9161,1,1,0,43.32,36.24,4943.72,491.92,andrea.sorensen@example.com,Denmark,female,2021-01-24,E-Wallet,64,1032,Visa,90,64
7626,0,1,1,21.72,22.6,1317.68,162.28,kayla.hayes@example.com,Ireland,female,2021-03-12,Prepaid cards,174,1164,Amex,63,22
4842,0,0,1,27.76,1.88,1631.32,860.52,carina.henry@example.com,Switzerland,female,2021-02-09,E-Wallet,271,1177,Visa,27,82
5615,1,1,0,6.48,5.36,4706.72,122,sarah.martin@example.com,France,female,2021-01-08,Mobile,167,1187,Visa,44,95
91,1,0,1,40.28,24.28,3676.8,652.56,eduardo.allen@example.com,Ireland,male,2021-01-24,Mobile,257,1138,Visa,20,69
3679,1,1,0,3.44,13.08,1084.68,807.64,pry.ysmy@example.com,Iran,female,2021-03-31,Prepaid cards,266,1172,JBC,63,37
